state,SHELDED,FSSLTDED,HWGT,CERTHHSZ,FSTOTDED,FSUNEARN,FSSTDDE2,TANF_IND,FSEARN,FSTANF,RAWERND,LIQRESOR,FSASSET,FSSLTDE2,WRK_POOR
Connecticut,535,535,2878,1,695,323,0,0,0,0,0,0,0,163,0
Connecticut,917,917,2878,1,1077,783,0,0,0,0,0,0,0,623,0
Connecticut,779,779,2864,1,939,1059,240,0,0,0,0,0,0,779,0
Connecticut,0,0,2878,1,160,0,0,0,0,0,0,0,0,0,0
Connecticut,501,501,2810,1,661,1258,240,0,0,0,0,0,0,501,0
Connecticut,535,535,2974,3,695,0,0,0,0,0,0,0,0,0,0
Connecticut,789,535,2878,1,695,197,0,0,0,0,0,0,0,37,0
Connecticut,5,5,2810,1,165,750,165,0,0,0,0,0,0,5,0
Connecticut,535,535,2878,1,695,0,0,0,0,0,0,0,0,0,0
Connecticut,486,485,2826,4,1222,0,255,0,2839,0,568,0,0,485,1
Connecticut,886,886,2867,1,1046,1145,240,0,0,0,0,0,0,886,0
Connecticut,0,0,2878,1,160,0,0,0,0,0,0,0,0,0,0
Connecticut,535,535,2965,4,1236,0,170,0,1656,0,331,0,0,535,1
Connecticut,465,465,2867,2,625,1145,240,0,0,0,0,0,0,465,0
Connecticut,535,535,2941,3,1556,537,160,0,1298,0,259,0,0,535,1
Connecticut,592,592,2876,1,752,770,240,0,0,0,0,0,0,592,0
Connecticut,535,535,2917,2,695,785,160,0,0,0,0,0,0,535,0
Connecticut,658,658,2810,1,818,1411,240,0,0,0,0,0,0,658,0
Connecticut,535,535,2928,2,695,537,2,1,0,487,0,0,0,377,0
Connecticut,433,433,2955,3,593,751,240,1,0,448,0,0,0,433,0
Connecticut,239,239,2797,2,399,1843,240,0,0,0,0,0,0,239,0
Connecticut,535,535,2879,2,853,483,160,1,793,483,159,0,0,535,1
Connecticut,1403,1403,3047,5,1602,30,0,0,0,0,0,0,0,0,0
Connecticut,908,908,2875,2,1404,1044,240,0,812,0,162,0,0,908,1
Connecticut,535,535,2878,1,796,0,0,0,505,0,101,0,0,244,1
Connecticut,0,0,2839,1,160,500,160,0,0,0,0,0,0,0,0
Connecticut,1058,1058,2878,1,1218,776,0,0,0,0,0,0,0,616,0
Connecticut,535,535,2969,5,819,1065,199,1,429,597,86,0,0,535,1
Connecticut,572,572,2810,1,920,1566,240,0,0,0,0,0,0,572,0
Connecticut,535,535,3005,4,899,0,170,0,972,0,194,0,0,535,1
Connecticut,743,742,2878,1,1084,0,70,0,914,0,183,0,0,572,1
Connecticut,899,899,2878,1,1059,219,0,0,0,0,0,0,0,59,0
Connecticut,477,477,2863,1,637,770,240,0,0,0,0,0,0,477,0
Connecticut,506,506,2868,1,666,750,240,0,0,0,0,0,0,506,0
Connecticut,895,895,2878,1,1055,1026,211,0,0,0,0,0,0,866,0
Connecticut,314,314,2768,4,1243,0,255,0,3358,0,672,0,0,314,1
Connecticut,0,0,2830,1,305,0,160,0,725,0,145,0,0,0,1
Connecticut,535,535,2878,1,695,0,0,0,0,0,0,0,0,0,0
Connecticut,602,602,2878,1,762,636,114,0,0,0,0,0,0,476,0
Connecticut,480,480,2855,4,976,711,255,0,1633,0,327,0,0,480,1
Connecticut,336,335,2829,2,722,435,240,0,1138,0,228,0,0,335,1
Connecticut,728,728,2878,1,888,80,0,0,0,0,0,0,0,0,0
Connecticut,535,535,2862,2,1010,0,160,0,1577,0,315,0,0,535,1
Connecticut,556,556,2874,1,716,750,240,0,0,0,0,0,0,556,0
Connecticut,291,290,2816,5,1021,357,298,0,2660,0,532,0,0,290,1
Connecticut,520,520,2870,1,680,750,240,0,0,0,0,0,0,520,0
Connecticut,0,0,3738,1,315,1044,160,0,775,0,155,0,0,0,1
Connecticut,0,0,3738,1,160,770,160,0,0,0,0,0,0,0,0
Connecticut,535,535,3344,2,695,205,0,0,0,0,0,0,0,45,0
Connecticut,433,433,3546,1,593,750,240,0,0,0,0,0,0,433,0
Connecticut,542,542,3720,1,702,1250,240,0,0,0,0,0,0,542,0
Connecticut,542,542,3565,1,702,903,240,0,0,0,0,0,0,542,0
Connecticut,615,615,3570,1,846,1057,240,0,0,0,0,0,0,615,0
Connecticut,535,535,3133,4,876,0,152,0,858,0,172,0,0,517,1
Connecticut,535,535,3133,4,778,14,0,0,368,0,73,0,0,139,1
Connecticut,535,535,3586,5,1210,0,298,0,2380,0,476,0,0,535,1
Connecticut,1044,1044,3601,1,1209,1490,240,0,0,0,0,0,0,1044,0
Connecticut,535,535,3286,3,901,0,160,0,1032,0,206,0,0,535,1
Connecticut,644,644,3474,1,804,750,186,0,0,0,0,0,0,590,0
Connecticut,911,911,3474,1,1071,695,0,0,0,0,0,0,0,535,0
Connecticut,861,861,3474,1,1157,0,0,0,430,0,86,0,0,134,1
Connecticut,535,535,3474,1,695,219,0,0,0,0,0,0,0,59,0
Connecticut,535,535,3491,3,966,200,160,0,1355,0,271,0,0,535,1
Connecticut,274,274,3516,4,444,1299,255,1,0,549,0,0,0,274,0
Connecticut,325,326,3604,2,723,116,240,0,1186,0,237,0,0,326,1
Connecticut,0,0,3344,2,160,0,0,0,0,0,0,0,0,0,0
Connecticut,633,633,3474,1,793,512,0,0,0,0,0,0,0,352,0
Connecticut,543,544,3695,1,712,1203,240,0,0,0,0,0,0,544,0
Connecticut,535,535,3568,2,993,0,160,0,1491,0,298,0,0,535,1
Connecticut,0,0,3474,1,200,0,160,0,200,0,40,0,0,0,1
Connecticut,224,225,3577,3,568,433,240,0,917,0,183,0,0,225,1
Connecticut,349,350,3446,4,520,1219,255,1,0,448,0,0,0,350,0
Connecticut,0,0,3474,1,160,0,0,0,0,0,0,0,0,0,0
Connecticut,640,640,3474,1,800,770,210,0,0,0,0,0,0,610,0
Connecticut,0,0,3474,1,160,0,0,0,0,0,0,0,0,0,0
Connecticut,1270,1270,3344,2,1430,923,0,0,0,0,0,0,0,763,0
Connecticut,770,770,3474,1,930,876,186,0,0,0,0,0,0,716,0
Connecticut,535,535,3664,1,974,0,235,0,1397,0,280,0,0,535,1
Connecticut,1269,1269,3505,1,1429,1499,240,0,0,0,0,0,0,1269,0
Connecticut,564,564,3492,1,724,762,240,0,0,0,0,0,0,564,0
Connecticut,940,940,3504,2,1276,750,240,0,882,0,176,0,0,940,1
Connecticut,0,0,3738,1,160,1727,160,0,0,0,0,0,0,0,0
Connecticut,770,770,3738,1,930,1556,240,0,0,0,0,0,0,770,0
Connecticut,535,535,3455,3,995,0,160,0,1504,0,301,0,0,535,1
Connecticut,0,0,3474,1,160,0,0,0,0,0,0,0,0,0,0
Connecticut,535,535,3474,1,695,0,0,0,0,0,0,0,0,0,0
Connecticut,495,495,3344,2,655,627,212,0,0,0,0,0,0,467,0
Connecticut,535,535,3598,3,1900,0,170,0,2728,0,545,0,0,535,1
Connecticut,947,947,3549,1,1107,1272,240,0,0,0,0,0,0,947,0
Connecticut,0,0,3474,1,160,0,0,0,0,0,0,0,0,0,0
Connecticut,1223,1223,3474,1,1383,970,0,0,0,0,0,0,0,810,0
Connecticut,535,535,3133,4,705,0,0,0,0,0,0,0,0,0,0
Connecticut,988,988,3400,2,1164,1203,240,1,84,366,17,0,0,988,1
Connecticut,535,535,3274,3,738,842,160,0,0,0,0,0,0,535,0
Connecticut,1640,1639,3227,3,1799,614,0,0,0,0,0,0,0,454,0
Connecticut,656,656,3605,1,816,1109,240,0,0,0,0,0,0,656,0
Connecticut,727,535,3474,1,695,219,0,0,0,0,0,0,0,59,0
Connecticut,564,564,3507,2,724,1087,240,1,0,337,0,0,0,564,0
Connecticut,881,881,3713,3,1148,1695,240,1,537,487,107,0,0,881,1
Connecticut,640,640,3474,1,800,770,210,0,0,0,0,0,0,610,0
Connecticut,268,268,3917,3,834,954,240,0,1422,0,284,0,0,268,1
Connecticut,0,0,3474,1,160,0,0,0,0,0,0,0,0,0,0
Connecticut,535,535,3496,1,881,0,160,0,930,0,186,0,0,535,1
Connecticut,1046,1046,3474,1,1206,1024,58,0,0,0,0,0,0,864,0
Connecticut,0,0,3474,1,160,0,0,0,0,0,0,0,0,0,0
Connecticut,0,0,3474,1,160,0,0,0,0,0,0,0,0,0,0
Connecticut,535,535,3344,2,695,457,0,0,0,0,0,0,0,297,0
Connecticut,819,925,3474,1,1391,1073,0,0,0,0,0,0,0,607,0
Connecticut,0,0,2720,4,170,0,0,0,0,0,0,0,0,0,0
Connecticut,1140,1140,2886,1,1300,937,0,0,0,0,0,0,0,777,0
Connecticut,0,0,2886,1,160,0,0,0,0,0,0,0,0,0,0
Connecticut,535,535,2492,7,763,515,0,1,0,515,0,0,0,287,0
Connecticut,535,535,2482,3,1196,0,160,0,2505,0,501,0,0,535,1
Connecticut,0,0,2886,1,160,0,0,0,0,0,0,0,0,0,0
Connecticut,0,0,2579,2,259,1726,160,0,0,0,0,0,0,0,0
Connecticut,791,791,2557,3,1105,1317,240,0,771,0,154,0,0,791,1
Connecticut,755,755,2760,1,985,1527,240,0,0,0,0,0,0,755,0
Connecticut,577,577,2883,1,737,750,240,0,0,0,0,0,0,577,0
Connecticut,839,839,2886,1,999,739,0,0,0,0,0,0,0,579,0
Connecticut,0,0,2886,1,160,0,0,0,0,0,0,0,0,0,0
Connecticut,254,254,2750,1,691,0,240,0,1386,0,277,0,0,254,1
Connecticut,1176,1176,2611,5,1471,1116,299,1,484,366,97,0,0,1176,1
Connecticut,552,552,2869,1,712,788,240,0,0,0,0,0,0,552,0
Connecticut,535,535,2512,4,1104,0,170,0,1997,0,399,0,0,535,1
Connecticut,728,544,2711,4,714,750,255,0,0,0,0,0,0,544,0
Connecticut,535,535,2839,2,766,325,75,0,356,0,71,0,0,450,1
Connecticut,883,883,2886,1,1043,750,0,0,0,0,0,0,0,590,0
Connecticut,0,0,2698,3,336,710,160,0,0,0,0,0,0,0,0
Connecticut,728,535,2839,2,695,0,0,0,0,0,0,0,0,0,0
Connecticut,535,535,2852,1,905,0,177,0,1051,0,210,0,0,535,1
Connecticut,589,619,2714,2,835,1375,240,0,0,0,0,0,0,619,0
Connecticut,132,132,2780,1,292,750,240,0,0,0,0,0,0,132,0
Connecticut,616,616,2861,1,776,884,240,0,0,0,0,0,0,616,0
Connecticut,627,590,2886,1,750,695,185,0,0,0,0,0,0,535,0
Connecticut,0,0,2785,3,160,0,0,0,0,0,0,0,0,0,0
Connecticut,1020,0,2777,1,303,776,160,0,0,0,0,0,0,0,0
Connecticut,0,0,2785,3,160,131,131,0,0,0,0,0,0,0,0
Connecticut,603,603,2519,3,1093,740,240,0,1500,0,300,0,0,603,1
Connecticut,933,933,2744,2,1093,1500,240,0,0,0,0,0,0,933,0
Connecticut,56,56,2886,1,216,56,28,0,0,0,0,0,0,0,0
Connecticut,705,535,2886,1,695,219,0,0,0,0,0,0,0,59,0
Connecticut,572,572,2801,1,732,1098,240,0,0,0,0,0,0,572,0
Connecticut,993,993,2886,1,1153,930,17,0,0,0,0,0,0,770,0
Connecticut,0,0,2886,1,160,0,0,0,0,0,0,0,0,0,0
Connecticut,862,862,2886,1,1022,813,31,0,0,0,0,0,0,653,0
Connecticut,800,801,2787,1,961,1390,240,0,0,0,0,0,0,801,0
Connecticut,1058,1058,2720,3,1218,1500,240,0,0,0,0,0,0,1058,0
Connecticut,719,719,2584,2,968,2068,240,0,0,0,0,0,0,719,0
Connecticut,71,699,2886,1,859,219,0,0,0,0,0,0,0,59,0
Connecticut,865,535,2750,1,1016,0,160,0,1608,0,322,0,0,535,1
Connecticut,535,535,2553,3,1042,308,160,0,1737,0,347,0,0,535,1
Connecticut,246,246,2750,1,406,1824,240,0,0,0,0,0,0,246,0
Connecticut,0,0,2886,1,160,0,0,0,0,0,0,0,0,0,0
Connecticut,0,535,2886,1,695,0,0,0,0,0,0,0,0,0,0
Connecticut,1527,1528,2886,1,1688,1561,113,0,0,0,0,0,0,1401,0
Connecticut,640,640,2886,1,800,770,210,0,0,0,0,0,0,610,0
Connecticut,776,368,2750,1,528,1364,240,0,0,0,0,0,0,368,0
Connecticut,535,535,2839,2,695,84,0,0,0,0,0,0,0,0,0
Connecticut,0,0,2886,1,160,0,0,0,0,0,0,0,0,0,0
Connecticut,350,351,1919,7,868,1890,342,0,1446,0,289,0,0,351,1
Connecticut,894,894,2811,1,1054,1379,240,0,0,0,0,0,0,894,0
Connecticut,904,904,2886,1,1064,909,85,0,0,0,0,0,0,749,0
Connecticut,810,810,2834,1,970,1196,240,0,0,0,0,0,0,810,0
Connecticut,885,885,2692,3,1045,1446,240,0,0,0,0,0,0,885,0
Connecticut,765,765,2886,1,925,219,0,0,0,0,0,0,0,59,0
Connecticut,777,727,2886,1,887,762,115,0,0,0,0,0,0,602,0
Connecticut,660,660,2856,1,820,947,240,0,0,0,0,0,0,660,0
Connecticut,702,535,2886,1,695,219,0,0,0,0,0,0,0,59,0
Connecticut,563,563,2875,1,723,770,240,0,0,0,0,0,0,563,0
Connecticut,0,0,2750,1,160,819,160,0,0,0,0,0,0,0,0
Connecticut,535,535,2661,2,1060,0,215,0,1825,0,365,0,0,535,1
Connecticut,535,535,2765,3,1176,679,160,0,581,0,116,0,0,535,1
Connecticut,527,527,2785,3,841,0,116,0,717,0,143,0,0,403,1
Connecticut,0,0,2886,1,160,0,0,0,0,0,0,0,0,0,0
Connecticut,0,0,2886,1,160,0,0,0,0,0,0,0,0,0,0
Connecticut,535,0,2818,2,372,113,160,0,348,0,70,0,0,0,1
Connecticut,0,0,2886,1,160,0,0,0,0,0,0,0,0,0,0
Connecticut,771,771,2710,1,956,900,184,0,0,0,0,0,0,715,0
Connecticut,0,0,2700,1,160,219,160,0,0,0,0,0,0,0,0
Connecticut,0,0,2913,3,160,0,0,0,0,0,0,0,0,0,0
Connecticut,643,413,2629,2,594,2101,240,0,0,0,0,0,0,413,0
Connecticut,496,496,2613,1,702,1517,240,0,234,0,47,0,0,496,1
Connecticut,0,0,2710,1,160,0,0,0,0,0,0,0,0,0,0
Connecticut,0,0,2710,1,160,0,0,0,0,0,0,0,0,0,0
Connecticut,293,293,2709,2,453,1087,240,1,0,337,0,0,0,293,0
Connecticut,0,0,2700,1,160,219,160,0,0,0,0,0,0,0,0
Connecticut,0,0,2629,2,160,1478,160,0,0,0,0,0,0,0,0
Connecticut,535,535,2814,2,864,0,144,0,848,0,170,0,0,519,1
Connecticut,291,291,2710,1,451,219,8,0,0,0,0,0,0,59,0
Connecticut,442,443,2613,1,603,1415,240,0,0,0,0,0,0,443,0
Connecticut,0,0,2710,1,160,0,0,0,0,0,0,0,0,0,0
Connecticut,0,0,2710,1,160,0,0,0,0,0,0,0,0,0,0
Connecticut,409,409,2623,1,569,1097,240,0,0,0,0,0,0,409,0
Connecticut,560,560,2701,1,720,770,240,0,0,0,0,0,0,560,0
Connecticut,535,535,2710,1,785,0,0,0,450,0,90,0,0,200,1
Connecticut,0,0,2710,1,160,0,0,0,0,0,0,0,0,0,0
Connecticut,644,644,2710,1,804,770,206,0,0,0,0,0,0,610,0
Connecticut,535,535,2705,4,1300,150,170,0,2975,0,595,0,0,535,1
Connecticut,648,648,2710,1,808,750,182,0,0,0,0,0,0,590,0
Connecticut,0,0,2710,1,160,0,0,0,0,0,0,0,0,0,0
Connecticut,433,433,2683,1,593,750,240,0,0,0,0,0,0,433,0
Connecticut,833,833,2710,1,993,750,0,0,0,0,0,0,0,590,0
Connecticut,0,0,2710,1,160,0,0,0,0,0,0,0,0,0,0
Connecticut,573,573,2685,1,733,881,240,0,0,0,0,0,0,573,0
Connecticut,0,0,2700,1,160,219,160,0,0,0,0,0,0,0,0
Connecticut,785,785,2710,1,945,846,141,0,0,0,0,0,0,686,0
Connecticut,970,970,2930,4,1140,1587,255,0,0,0,0,0,0,970,0
Connecticut,444,444,2613,1,673,1403,240,0,0,0,0,0,0,444,0
Connecticut,535,535,2948,4,966,0,170,0,1307,0,261,0,0,535,1
Connecticut,535,535,2814,2,695,0,0,0,0,0,0,0,0,0,0
Connecticut,0,0,2710,1,160,0,0,0,0,0,0,0,0,0,0
Connecticut,1089,1089,2710,1,1249,989,0,0,0,0,0,0,0,829,0
Connecticut,899,535,2710,1,695,219,0,0,0,0,0,0,0,59,0
Connecticut,0,0,2710,1,160,0,0,0,0,0,0,0,0,0,0
Connecticut,1065,1065,2710,1,1225,886,0,0,0,0,0,0,0,726,0
Connecticut,0,0,2663,2,160,1076,160,0,0,0,0,0,0,0,0
Connecticut,683,683,2710,1,843,750,147,0,0,0,0,0,0,590,0
Connecticut,0,0,2710,1,160,0,0,0,0,0,0,0,0,0,0
Connecticut,1628,1628,2710,1,1788,0,0,0,0,0,0,0,0,0,0
Connecticut,507,507,2617,1,873,1439,240,0,0,0,0,0,0,507,0
Connecticut,100,100,2814,4,508,473,255,0,1192,0,238,0,0,100,1
Connecticut,535,535,2643,1,695,1100,160,0,0,0,0,0,0,535,0
Connecticut,1149,1149,2814,2,1352,861,0,0,0,0,0,0,0,658,0
Connecticut,152,152,2799,4,542,689,255,0,1101,0,220,0,0,152,1
Connecticut,535,535,2994,5,1098,0,199,0,1656,0,331,0,0,535,1
Connecticut,535,535,2823,3,914,366,160,0,1097,0,219,0,0,535,1
Connecticut,947,947,2710,1,1107,922,55,0,0,0,0,0,0,762,0
Connecticut,433,433,2683,1,593,750,240,0,0,0,0,0,0,433,0
Connecticut,535,535,2913,3,695,0,0,0,0,0,0,0,0,0,0
Connecticut,763,763,2710,1,923,690,7,0,0,0,0,0,0,530,0
Connecticut,0,0,2710,1,160,0,0,0,0,0,0,0,0,0,0
Connecticut,592,592,2685,1,917,1064,240,0,0,0,0,0,0,592,0
Connecticut,535,535,2826,3,1002,0,160,0,1535,0,308,0,0,535,1
Connecticut,0,0,2841,3,160,597,160,1,0,597,0,0,0,0,0
Connecticut,653,653,2710,1,813,750,177,0,0,0,0,0,0,590,0
Connecticut,535,535,2814,2,695,0,0,0,0,0,0,0,0,0,0
Connecticut,854,854,2710,1,1014,909,135,0,0,0,0,0,0,749,0
Connecticut,366,366,2691,2,526,1270,240,0,0,0,0,0,0,366,0
Connecticut,502,502,2653,1,662,1007,240,0,0,0,0,0,0,502,0
Connecticut,589,589,2709,1,749,750,240,0,0,0,0,0,0,589,0
Connecticut,619,620,2802,2,780,851,240,0,0,0,0,0,0,620,0
Connecticut,479,479,2685,1,639,786,240,0,0,0,0,0,0,479,0
Connecticut,596,596,2710,1,756,750,234,0,0,0,0,0,0,590,0
Connecticut,535,535,2710,1,695,0,0,0,0,0,0,0,0,0,0
Connecticut,168,168,2631,2,328,1444,240,0,0,0,0,0,0,168,0
Connecticut,548,548,2626,1,708,1217,240,0,0,0,0,0,0,548,0
Connecticut,0,0,2710,1,160,0,0,0,0,0,0,0,0,0,0
Connecticut,535,535,2479,1,695,0,0,0,0,0,0,0,0,0,0
Connecticut,0,0,2479,1,160,0,0,0,0,0,0,0,0,0,0
Connecticut,0,0,2479,1,160,0,0,0,0,0,0,0,0,0,0
Connecticut,1013,1013,2479,1,1173,991,58,0,0,0,0,0,0,831,0
Connecticut,357,357,2710,1,578,1056,240,0,308,0,62,0,0,357,1
Connecticut,673,673,2479,1,833,770,177,0,0,0,0,0,0,610,0
Connecticut,0,0,2710,1,160,770,160,0,0,0,0,0,0,0,0
Connecticut,823,823,2479,1,983,770,27,0,0,0,0,0,0,610,0
Connecticut,535,535,3499,3,777,597,160,1,413,597,83,0,0,535,1
Connecticut,535,535,2479,1,695,288,0,0,0,0,0,0,0,128,0
Connecticut,1100,1110,2479,1,1270,1196,166,0,0,0,0,0,0,1036,0
Connecticut,0,0,2479,1,160,0,0,0,0,0,0,0,0,0,0
Connecticut,535,535,4027,4,963,0,170,0,1290,0,258,0,0,535,1
Connecticut,695,695,2479,1,855,581,0,0,0,0,0,0,0,421,0
Connecticut,535,535,2479,1,695,0,0,0,0,0,0,0,0,0,0
Connecticut,0,0,2479,1,160,0,0,0,0,0,0,0,0,0,0
Connecticut,416,416,2561,1,576,784,240,0,0,0,0,0,0,416,0
Connecticut,658,658,2479,1,818,750,172,0,0,0,0,0,0,590,0
Connecticut,423,423,2553,1,583,770,240,0,0,0,0,0,0,423,0
Connecticut,310,310,2588,1,470,750,240,0,0,0,0,0,0,310,0
Connecticut,1114,1114,2479,1,1274,0,0,0,0,0,0,0,0,0,0
Connecticut,535,535,3408,3,695,559,24,0,0,0,0,0,0,399,0
Connecticut,535,625,5262,5,1775,0,298,0,3956,0,791,0,0,625,1
Connecticut,1103,1104,2479,1,1282,1027,0,0,0,0,0,0,0,849,0
Connecticut,0,0,3289,2,466,0,160,0,1362,0,272,0,0,0,1
Connecticut,498,499,3627,3,776,750,240,0,586,0,117,0,0,499,1
Connecticut,536,522,2568,1,682,908,240,0,0,0,0,0,0,522,0
Connecticut,973,973,2479,1,1133,771,0,0,0,0,0,0,0,611,0
Connecticut,1143,1143,2479,1,1303,770,0,0,0,0,0,0,0,610,0
Connecticut,535,535,2479,1,695,0,0,0,0,0,0,0,0,0,0
Connecticut,535,535,3507,3,931,0,160,0,1183,0,237,0,0,535,1
Connecticut,543,543,2710,1,703,1326,240,0,0,0,0,0,0,543,0
Connecticut,82,82,2710,1,296,750,240,0,273,0,55,0,0,82,1
Connecticut,946,946,2479,1,1106,834,0,0,0,0,0,0,0,674,0
Connecticut,579,579,2608,1,739,1068,240,0,0,0,0,0,0,579,0
Connecticut,587,587,2535,1,747,888,240,0,0,0,0,0,0,587,0
Connecticut,0,0,2479,1,160,0,0,0,0,0,0,0,0,0,0
Connecticut,535,535,2521,1,695,800,160,0,0,0,0,0,0,535,0
Connecticut,535,535,2938,2,695,399,0,0,0,0,0,0,0,239,0
Connecticut,0,0,2479,1,160,0,0,0,0,0,0,0,0,0,0
Connecticut,615,615,2710,1,786,1587,240,0,0,0,0,0,0,615,0
Connecticut,1058,1058,2479,1,1218,500,0,0,0,0,0,0,0,340,0
Connecticut,0,0,2938,2,1351,0,34,0,1225,0,245,0,0,0,1
Connecticut,807,807,2479,1,967,652,0,0,0,0,0,0,0,492,0
Connecticut,833,833,2479,1,993,750,0,0,0,0,0,0,0,590,0
Connecticut,756,756,2479,1,916,770,94,0,0,0,0,0,0,610,0
Connecticut,1044,1044,2479,1,1204,909,0,0,0,0,0,0,0,749,0
Connecticut,442,442,2545,1,602,770,240,0,0,0,0,0,0,442,0
Connecticut,710,710,2479,1,870,810,180,0,0,0,0,0,0,650,0
Connecticut,514,514,2509,1,674,750,240,0,0,0,0,0,0,514,0
Connecticut,658,658,4499,5,857,1087,298,1,0,337,0,0,0,658,0
Connecticut,648,648,2479,1,808,750,182,0,0,0,0,0,0,590,0
Connecticut,704,704,2479,1,864,809,185,0,0,0,0,0,0,649,0
Connecticut,0,0,2479,1,160,0,0,0,0,0,0,0,0,0,0
Connecticut,0,0,2479,1,160,0,0,0,0,0,0,0,0,0,0
Connecticut,535,535,3408,3,695,537,77,1,0,537,0,0,0,377,0
Connecticut,599,599,2479,1,759,750,231,0,0,0,0,0,0,590,0
Connecticut,0,0,2525,1,228,0,160,0,343,0,69,0,0,0,1
Connecticut,644,644,2479,1,804,770,206,0,0,0,0,0,0,610,0
Connecticut,0,0,2479,1,160,0,0,0,0,0,0,0,0,0,0
Connecticut,597,597,2479,1,757,750,233,0,0,0,0,0,0,590,0
Connecticut,851,851,2479,1,1110,444,71,0,497,0,99,0,0,682,1
Connecticut,0,0,2938,2,160,0,0,0,0,0,0,0,0,0,0
Connecticut,429,429,2575,1,589,833,240,0,0,0,0,0,0,429,0
Connecticut,535,535,5157,5,1395,0,199,0,3307,0,661,0,0,535,1
Connecticut,1099,535,2479,1,695,219,0,0,0,0,0,0,0,59,0
Connecticut,853,853,2479,1,1013,1011,238,0,0,0,0,0,0,851,0
Connecticut,0,0,2938,2,200,40,0,0,0,0,0,0,0,0,0
Connecticut,535,535,2454,1,873,0,160,0,893,0,179,0,0,535,1
Connecticut,892,892,2428,1,1072,750,21,0,103,0,21,0,0,673,1
Connecticut,0,0,2428,1,160,0,0,0,0,0,0,0,0,0,0
Connecticut,496,496,3181,1,716,1138,240,0,304,0,61,0,0,496,1
Connecticut,0,0,2794,1,271,0,160,0,556,0,111,0,0,0,1
Connecticut,993,993,2454,1,1153,1172,240,0,0,0,0,0,0,993,0
Connecticut,657,657,2539,1,869,954,240,0,0,0,0,0,0,657,0
Connecticut,559,535,2428,1,695,498,19,0,0,0,0,0,0,338,0
Connecticut,535,392,5053,4,562,587,255,1,0,587,0,0,0,392,0
Connecticut,125,125,2428,1,285,0,0,0,0,0,0,0,0,0,0
Connecticut,0,0,2428,1,160,0,0,0,0,0,0,0,0,0,0
Connecticut,641,641,2428,1,801,684,123,0,0,0,0,0,0,524,0
Connecticut,710,535,2428,1,695,219,0,0,0,0,0,0,0,59,0
Connecticut,569,569,2866,1,745,1088,240,0,0,0,0,0,0,569,0
Connecticut,0,0,2428,1,160,0,0,0,0,0,0,0,0,0,0
Connecticut,0,0,2428,1,160,0,0,0,0,0,0,0,0,0,0
Connecticut,361,361,4966,3,521,1198,240,1,0,448,0,0,0,361,0
Connecticut,0,0,2505,1,160,219,160,0,0,0,0,0,0,0,0
Connecticut,535,535,3246,2,695,374,0,0,0,0,0,0,0,214,0
Connecticut,1243,1244,2428,1,1404,909,0,0,0,0,0,0,0,749,0
Connecticut,0,0,3181,1,160,1286,160,0,0,0,0,0,0,0,0
Connecticut,535,535,2428,1,854,0,102,0,796,0,159,0,0,477,1
Connecticut,535,535,4643,3,1244,0,160,0,1670,0,334,0,0,535,1
Connecticut,535,535,4284,2,1071,0,160,0,1883,0,376,0,0,535,1
Connecticut,0,0,3181,1,160,770,160,0,0,0,0,0,0,0,0
Connecticut,529,529,2509,1,689,750,240,0,0,0,0,0,0,529,0
Connecticut,0,0,2862,1,160,500,160,0,0,0,0,0,0,0,0
Connecticut,833,833,4216,2,993,1750,240,0,0,0,0,0,0,833,0
Connecticut,852,852,2428,1,1012,513,0,0,0,0,0,0,0,353,0
Connecticut,658,658,2428,1,818,500,0,0,0,0,0,0,0,340,0
Connecticut,0,0,2505,1,160,219,160,0,0,0,0,0,0,0,0
Connecticut,653,654,2428,1,814,725,151,0,0,0,0,0,0,565,0
Connecticut,833,833,2428,1,993,750,0,0,0,0,0,0,0,590,0
Connecticut,834,806,2428,1,1032,770,0,0,0,0,0,0,0,544,0
Connecticut,593,593,2428,1,753,751,238,0,0,0,0,0,0,591,0
Connecticut,640,640,2862,1,800,1137,240,0,0,0,0,0,0,640,0
Connecticut,535,535,6007,5,734,214,0,0,0,0,0,0,0,15,0
Connecticut,614,614,2586,1,774,896,240,0,0,0,0,0,0,614,0
Connecticut,0,535,2428,1,695,0,0,0,0,0,0,0,0,0,0
Connecticut,0,0,2428,1,160,0,0,0,0,0,0,0,0,0,0
Connecticut,762,762,2428,1,922,792,110,0,0,0,0,0,0,632,0
Connecticut,535,535,3246,2,823,0,0,0,644,0,129,0,0,356,1
Connecticut,0,0,4679,2,160,2087,160,0,0,0,0,0,0,0,0
Connecticut,565,565,2462,1,725,750,240,0,0,0,0,0,0,565,0
Connecticut,779,779,2836,1,939,1259,240,0,0,0,0,0,0,779,0
Connecticut,575,575,2879,1,735,1088,240,0,0,0,0,0,0,575,0
Connecticut,498,499,3259,2,826,0,240,0,836,0,167,0,0,499,1
Connecticut,585,586,2853,1,746,1079,240,0,0,0,0,0,0,586,0
Connecticut,535,535,4456,3,1475,0,160,0,1754,0,351,0,0,535,1
Connecticut,1133,1133,2428,1,1293,750,0,0,0,0,0,0,0,590,0
Connecticut,535,535,4099,3,695,172,0,0,0,0,0,0,0,12,0
Connecticut,644,644,2428,1,804,770,206,0,0,0,0,0,0,610,0
Connecticut,612,612,2637,1,772,933,240,0,0,0,0,0,0,612,0
